Index,Total Household Income
16911,247248.18008123967
36239,247248.18008123967
2760,247248.18008123967
12875,247248.18008123967
19154,247248.18008123967
27755,247248.18008123967
9382,247248.18008123967
28152,247248.18008123967
26877,247248.18008123967
12952,247248.18008123967
16482,247248.18008123967
10534,247248.18008123967
33975,247248.18008123967
7261,247248.18008123967
38998,247248.18008123967
25480,247248.18008123967
20284,247248.18008123967
7019,247248.18008123967
21606,247248.18008123967
18674,247248.18008123967
32352,247248.18008123967
30667,247248.18008123967
6183,247248.18008123967
10636,247248.18008123967
27945,247248.18008123967
39406,247248.18008123967
22945,247248.18008123967
14551,247248.18008123967
26753,247248.18008123967
3754,247248.18008123967
13420,247248.18008123967
18198,247248.18008123967
16122,247248.18008123967
6595,247248.18008123967
26982,247248.18008123967
39310,247248.18008123967
39439,247248.18008123967
6722,247248.18008123967
9403,247248.18008123967
6207,247248.18008123967
12081,247248.18008123967
9405,247248.18008123967
22925,247248.18008123967
34244,247248.18008123967
35110,247248.18008123967
40080,247248.18008123967
3122,247248.18008123967
12910,247248.18008123967
30831,247248.18008123967
11853,247248.18008123967
37456,247248.18008123967
26201,247248.18008123967
22734,247248.18008123967
18144,247248.18008123967
9341,247248.18008123967
7430,247248.18008123967
15786,247248.18008123967
3965,247248.18008123967
38464,247248.18008123967
5525,247248.18008123967
19831,247248.18008123967
8239,247248.18008123967
24192,247248.18008123967
40529,247248.18008123967
39068,247248.18008123967
2606,247248.18008123967
18653,247248.18008123967
36906,247248.18008123967
21486,247248.18008123967
3637,247248.18008123967
21668,247248.18008123967
25340,247248.18008123967
22457,247248.18008123967
3864,247248.18008123967
14370,247248.18008123967
1121,247248.18008123967
26016,247248.18008123967
19230,247248.18008123967
36434,247248.18008123967
2007,247248.18008123967
16345,247248.18008123967
28317,247248.18008123967
16612,247248.18008123967
16889,247248.18008123967
15922,247248.18008123967
26660,247248.18008123967
37908,247248.18008123967
38133,247248.18008123967
32473,247248.18008123967
14899,247248.18008123967
17584,247248.18008123967
34121,247248.18008123967
23015,247248.18008123967
21056,247248.18008123967
16192,247248.18008123967
34697,247248.18008123967
40178,247248.18008123967
22935,247248.18008123967
21989,247248.18008123967
4736,247248.18008123967
1746,247248.18008123967
2130,247248.18008123967
6916,247248.18008123967
31257,247248.18008123967
1771,247248.18008123967
9898,247248.18008123967
26307,247248.18008123967
30346,247248.18008123967
10811,247248.18008123967
37762,247248.18008123967
23667,247248.18008123967
14544,247248.18008123967
22252,247248.18008123967
14103,247248.18008123967
20105,247248.18008123967
28017,247248.18008123967
9945,247248.18008123967
26776,247248.18008123967
9401,247248.18008123967
2917,247248.18008123967
20389,247248.18008123967
28136,247248.18008123967
14564,247248.18008123967
38185,247248.18008123967
6031,247248.18008123967
9203,247248.18008123967
11649,247248.18008123967
40268,247248.18008123967
15850,247248.18008123967
41415,247248.18008123967
38640,247248.18008123967
38371,247248.18008123967
38158,247248.18008123967
9061,247248.18008123967
27979,247248.18008123967
11755,247248.18008123967
39318,247248.18008123967
41249,247248.18008123967
9225,247248.18008123967
9020,247248.18008123967
3163,247248.18008123967
40442,247248.18008123967
28794,247248.18008123967
21881,247248.18008123967
22358,247248.18008123967
28512,247248.18008123967
33485,247248.18008123967
19995,247248.18008123967
12593,247248.18008123967
20505,247248.18008123967
35957,247248.18008123967
2945,247248.18008123967
23446,247248.18008123967
6536,247248.18008123967
21992,247248.18008123967
16504,247248.18008123967
22251,247248.18008123967
11508,247248.18008123967
2287,247248.18008123967
18067,247248.18008123967
23072,247248.18008123967
17078,247248.18008123967
10661,247248.18008123967
9119,247248.18008123967
40336,247248.18008123967
276,247248.18008123967
23516,247248.18008123967
20603,247248.18008123967
13578,247248.18008123967
33426,247248.18008123967
979,247248.18008123967
9473,247248.18008123967
23928,247248.18008123967
37484,247248.18008123967
16332,247248.18008123967
23258,247248.18008123967
27206,247248.18008123967
12830,247248.18008123967
2797,247248.18008123967
31190,247248.18008123967
6542,247248.18008123967
11124,247248.18008123967
26511,247248.18008123967
26240,247248.18008123967
6069,247248.18008123967
36579,247248.18008123967
36478,247248.18008123967
12981,247248.18008123967
31777,247248.18008123967
2244,247248.18008123967
1596,247248.18008123967
8381,247248.18008123967
37983,247248.18008123967
41400,247248.18008123967
33659,247248.18008123967
2434,247248.18008123967
27377,247248.18008123967
257,247248.18008123967
29743,247248.18008123967
12819,247248.18008123967
711,247248.18008123967
37794,247248.18008123967
10975,247248.18008123967
32758,247248.18008123967
13803,247248.18008123967
31986,247248.18008123967
7639,247248.18008123967
41467,247248.18008123967
1844,247248.18008123967
27410,247248.18008123967
134,247248.18008123967
15403,247248.18008123967
26461,247248.18008123967
29860,247248.18008123967
36588,247248.18008123967
23406,247248.18008123967
20504,247248.18008123967
21253,247248.18008123967
37294,247248.18008123967
13759,247248.18008123967
13231,247248.18008123967
21664,247248.18008123967
10236,247248.18008123967
14415,247248.18008123967
41139,247248.18008123967
37735,247248.18008123967
32990,247248.18008123967
27879,247248.18008123967
36758,247248.18008123967
24024,247248.18008123967
17644,247248.18008123967
19185,247248.18008123967
35936,247248.18008123967
15134,247248.18008123967
31534,247248.18008123967
30749,247248.18008123967
7174,247248.18008123967
33865,247248.18008123967
20186,247248.18008123967
38328,247248.18008123967
40060,247248.18008123967
40106,247248.18008123967
37256,247248.18008123967
24881,247248.18008123967
2313,247248.18008123967
22479,247248.18008123967
13286,247248.18008123967
11213,247248.18008123967
24786,247248.18008123967
10372,247248.18008123967
29472,247248.18008123967
20642,247248.18008123967
22993,247248.18008123967
20295,247248.18008123967
26583,247248.18008123967
1005,247248.18008123967
7125,247248.18008123967
18088,247248.18008123967
35434,247248.18008123967
5028,247248.18008123967
25698,247248.18008123967
19554,247248.18008123967
35373,247248.18008123967
2449,247248.18008123967
35147,247248.18008123967
33889,247248.18008123967
19694,247248.18008123967
33573,247248.18008123967
31069,247248.18008123967
40053,247248.18008123967
13675,247248.18008123967
29557,247248.18008123967
34105,247248.18008123967
29948,247248.18008123967
21083,247248.18008123967
8169,247248.18008123967
36865,247248.18008123967
4545,247248.18008123967
37795,247248.18008123967
21761,247248.18008123967
6193,247248.18008123967
29558,247248.18008123967
20732,247248.18008123967
17402,247248.18008123967
3057,247248.18008123967
23163,247248.18008123967
22580,247248.18008123967
15661,247248.18008123967
6895,247248.18008123967
10972,247248.18008123967
40494,247248.18008123967
3436,247248.18008123967
14039,247248.18008123967
29835,247248.18008123967
32131,247248.18008123967
39120,247248.18008123967
17692,247248.18008123967
35094,247248.18008123967
5147,247248.18008123967
32855,247248.18008123967
2310,247248.18008123967
37633,247248.18008123967
13277,247248.18008123967
15207,247248.18008123967
3763,247248.18008123967
31068,247248.18008123967
30315,247248.18008123967
27287,247248.18008123967
7635,247248.18008123967
33016,247248.18008123967
15412,247248.18008123967
5049,247248.18008123967
28289,247248.18008123967
19045,247248.18008123967
3383,247248.18008123967
38873,247248.18008123967
16851,247248.18008123967
30835,247248.18008123967
17948,247248.18008123967
27070,247248.18008123967
5889,247248.18008123967
7144,247248.18008123967
1251,247248.18008123967
35805,247248.18008123967
40572,247248.18008123967
7818,247248.18008123967
1620,247248.18008123967
4187,247248.18008123967
20892,247248.18008123967
3109,247248.18008123967
29203,247248.18008123967
3040,247248.18008123967
2283,247248.18008123967
36804,247248.18008123967
37469,247248.18008123967
4358,247248.18008123967
19346,247248.18008123967
11825,247248.18008123967
30385,247248.18008123967
27323,247248.18008123967
2093,247248.18008123967
5217,247248.18008123967
15741,247248.18008123967
20853,247248.18008123967
13969,247248.18008123967
12817,247248.18008123967
30484,247248.18008123967
6160,247248.18008123967
32435,247248.18008123967
7810,247248.18008123967
36032,247248.18008123967
37383,247248.18008123967
40820,247248.18008123967
2913,247248.18008123967
4891,247248.18008123967
11222,247248.18008123967
2897,247248.18008123967
19382,247248.18008123967
5955,247248.18008123967
8527,247248.18008123967
19069,247248.18008123967
2005,247248.18008123967
32857,247248.18008123967
18897,247248.18008123967
28998,247248.18008123967
35496,247248.18008123967
19631,247248.18008123967
3153,247248.18008123967
32957,247248.18008123967
2003,247248.18008123967
11697,247248.18008123967
12931,247248.18008123967
32589,247248.18008123967
11190,247248.18008123967
6444,247248.18008123967
6640,247248.18008123967
29823,247248.18008123967
21952,247248.18008123967
41512,247248.18008123967
8554,247248.18008123967
38700,247248.18008123967
34743,247248.18008123967
8122,247248.18008123967
8560,247248.18008123967
26477,247248.18008123967
39403,247248.18008123967
23411,247248.18008123967
10747,247248.18008123967
32595,247248.18008123967
7524,247248.18008123967
38687,247248.18008123967
7965,247248.18008123967
4912,247248.18008123967
36074,247248.18008123967
26555,247248.18008123967
17328,247248.18008123967
39221,247248.18008123967
28952,247248.18008123967
11081,247248.18008123967
5461,247248.18008123967
14856,247248.18008123967
40426,247248.18008123967
13330,247248.18008123967
2410,247248.18008123967
28904,247248.18008123967
25170,247248.18008123967
30000,247248.18008123967
17323,247248.18008123967
3195,247248.18008123967
13500,247248.18008123967
30010,247248.18008123967
21712,247248.18008123967
19550,247248.18008123967
16274,247248.18008123967
21333,247248.18008123967
41180,247248.18008123967
15062,247248.18008123967
37698,247248.18008123967
33153,247248.18008123967
26166,247248.18008123967
32679,247248.18008123967
22758,247248.18008123967
18727,247248.18008123967
18325,247248.18008123967
20130,247248.18008123967
3222,247248.18008123967
27631,247248.18008123967
6192,247248.18008123967
33556,247248.18008123967
27211,247248.18008123967
33897,247248.18008123967
41100,247248.18008123967
29714,247248.18008123967
2850,247248.18008123967
19956,247248.18008123967
37347,247248.18008123967
36496,247248.18008123967
34764,247248.18008123967
22075,247248.18008123967
34907,247248.18008123967
15,247248.18008123967
39130,247248.18008123967
37974,247248.18008123967
22883,247248.18008123967
7023,247248.18008123967
31437,247248.18008123967
12450,247248.18008123967
6988,247248.18008123967
39015,247248.18008123967
16575,247248.18008123967
211,247248.18008123967
17353,247248.18008123967
19990,247248.18008123967
32530,247248.18008123967
40783,247248.18008123967
31160,247248.18008123967
34406,247248.18008123967
39673,247248.18008123967
23229,247248.18008123967
10334,247248.18008123967
21323,247248.18008123967
11866,247248.18008123967
19463,247248.18008123967
5397,247248.18008123967
9689,247248.18008123967
26024,247248.18008123967
29376,247248.18008123967
3541,247248.18008123967
5298,247248.18008123967
19810,247248.18008123967
27851,247248.18008123967
33858,247248.18008123967
4135,247248.18008123967
9151,247248.18008123967
28521,247248.18008123967
6760,247248.18008123967
32018,247248.18008123967
25693,247248.18008123967
244,247248.18008123967
37292,247248.18008123967
10036,247248.18008123967
20454,247248.18008123967
37561,247248.18008123967
34908,247248.18008123967
17999,247248.18008123967
25827,247248.18008123967
10122,247248.18008123967
14193,247248.18008123967
31992,247248.18008123967
4963,247248.18008123967
38854,247248.18008123967
7936,247248.18008123967
33259,247248.18008123967
19443,247248.18008123967
4018,247248.18008123967
27801,247248.18008123967
28645,247248.18008123967
642,247248.18008123967
23485,247248.18008123967
39465,247248.18008123967
2222,247248.18008123967
13700,247248.18008123967
30054,247248.18008123967
38416,247248.18008123967
33085,247248.18008123967
40174,247248.18008123967
6120,247248.18008123967
29935,247248.18008123967
1281,247248.18008123967
5360,247248.18008123967
13737,247248.18008123967
18008,247248.18008123967
36760,247248.18008123967
14520,247248.18008123967
21232,247248.18008123967
6482,247248.18008123967
21917,247248.18008123967
2454,247248.18008123967
25317,247248.18008123967
23937,247248.18008123967
14708,247248.18008123967
35859,247248.18008123967
11098,247248.18008123967
28982,247248.18008123967
32745,247248.18008123967
28678,247248.18008123967
7302,247248.18008123967
16402,247248.18008123967
29858,247248.18008123967
38836,247248.18008123967
23076,247248.18008123967
15387,247248.18008123967
2409,247248.18008123967
7474,247248.18008123967
31328,247248.18008123967
1237,247248.18008123967
28914,247248.18008123967
21848,247248.18008123967
20459,247248.18008123967
31778,247248.18008123967
36723,247248.18008123967
21444,247248.18008123967
6831,247248.18008123967
4476,247248.18008123967
31083,247248.18008123967
41124,247248.18008123967
35611,247248.18008123967
39644,247248.18008123967
2415,247248.18008123967
2957,247248.18008123967
36104,247248.18008123967
40128,247248.18008123967
29501,247248.18008123967
8369,247248.18008123967
28608,247248.18008123967
23971,247248.18008123967
24658,247248.18008123967
22602,247248.18008123967
20824,247248.18008123967
16847,247248.18008123967
31647,247248.18008123967
16405,247248.18008123967
26543,247248.18008123967
8656,247248.18008123967
32551,247248.18008123967
22106,247248.18008123967
9495,247248.18008123967
37332,247248.18008123967
39162,247248.18008123967
14471,247248.18008123967
11205,247248.18008123967
13319,247248.18008123967
12498,247248.18008123967
31273,247248.18008123967
29534,247248.18008123967
22762,247248.18008123967
22831,247248.18008123967
8555,247248.18008123967
7989,247248.18008123967
33778,247248.18008123967
30912,247248.18008123967
34798,247248.18008123967
29872,247248.18008123967
38652,247248.18008123967
37837,247248.18008123967
35534,247248.18008123967
20455,247248.18008123967
40001,247248.18008123967
28246,247248.18008123967
37811,247248.18008123967
15081,247248.18008123967
8990,247248.18008123967
39606,247248.18008123967
30992,247248.18008123967
5673,247248.18008123967
25283,247248.18008123967
21392,247248.18008123967
2993,247248.18008123967
5762,247248.18008123967
38547,247248.18008123967
18859,247248.18008123967
25527,247248.18008123967
19787,247248.18008123967
18560,247248.18008123967
16522,247248.18008123967
3232,247248.18008123967
11097,247248.18008123967
3280,247248.18008123967
14868,247248.18008123967
32467,247248.18008123967
39324,247248.18008123967
14794,247248.18008123967
9716,247248.18008123967
12739,247248.18008123967
5069,247248.18008123967
1049,247248.18008123967
9152,247248.18008123967
38885,247248.18008123967
9084,247248.18008123967
33918,247248.18008123967
13297,247248.18008123967
20110,247248.18008123967
36958,247248.18008123967
35433,247248.18008123967
10173,247248.18008123967
23354,247248.18008123967
31995,247248.18008123967
8467,247248.18008123967
27441,247248.18008123967
31159,247248.18008123967
37168,247248.18008123967
35163,247248.18008123967
10261,247248.18008123967
22627,247248.18008123967
14445,247248.18008123967
14446,247248.18008123967
6190,247248.18008123967
14401,247248.18008123967
27408,247248.18008123967
85,247248.18008123967
35951,247248.18008123967
31692,247248.18008123967
15782,247248.18008123967
22970,247248.18008123967
33683,247248.18008123967
20259,247248.18008123967
40050,247248.18008123967
6746,247248.18008123967
438,247248.18008123967
18527,247248.18008123967
41227,247248.18008123967
5836,247248.18008123967
29748,247248.18008123967
35983,247248.18008123967
33562,247248.18008123967
14071,247248.18008123967
31943,247248.18008123967
30316,247248.18008123967
32226,247248.18008123967
22221,247248.18008123967
37995,247248.18008123967
35501,247248.18008123967
17235,247248.18008123967
29668,247248.18008123967
33237,247248.18008123967
4053,247248.18008123967
29670,247248.18008123967
39437,247248.18008123967
30459,247248.18008123967
21719,247248.18008123967
35039,247248.18008123967
21615,247248.18008123967
20085,247248.18008123967
34336,247248.18008123967
22731,247248.18008123967
9585,247248.18008123967
12743,247248.18008123967
23690,247248.18008123967
34015,247248.18008123967
24390,247248.18008123967
21796,247248.18008123967
5803,247248.18008123967
10977,247248.18008123967
20212,247248.18008123967
29442,247248.18008123967
7247,247248.18008123967
23373,247248.18008123967
16480,247248.18008123967
33840,247248.18008123967
34502,247248.18008123967
7662,247248.18008123967
10002,247248.18008123967
27795,247248.18008123967
39935,247248.18008123967
10680,247248.18008123967
9091,247248.18008123967
28039,247248.18008123967
8828,247248.18008123967
22323,247248.18008123967
3471,247248.18008123967
4537,247248.18008123967
5446,247248.18008123967
5581,247248.18008123967
4107,247248.18008123967
25462,247248.18008123967
19213,247248.18008123967
15498,247248.18008123967
18954,247248.18008123967
4573,247248.18008123967
26502,247248.18008123967
34640,247248.18008123967
10681,247248.18008123967
40369,247248.18008123967
14141,247248.18008123967
20713,247248.18008123967
30660,247248.18008123967
9426,247248.18008123967
36296,247248.18008123967
1442,247248.18008123967
10874,247248.18008123967
59,247248.18008123967
28554,247248.18008123967
5196,247248.18008123967
31467,247248.18008123967
4656,247248.18008123967
28306,247248.18008123967
8657,247248.18008123967
13131,247248.18008123967
6285,247248.18008123967
33227,247248.18008123967
16841,247248.18008123967
35366,247248.18008123967
26579,247248.18008123967
38649,247248.18008123967
1513,247248.18008123967
26226,247248.18008123967
14261,247248.18008123967
37446,247248.18008123967
6111,247248.18008123967
10180,247248.18008123967
39662,247248.18008123967
33263,247248.18008123967
14591,247248.18008123967
38219,247248.18008123967
37796,247248.18008123967
7479,247248.18008123967
19120,247248.18008123967
3223,247248.18008123967
34208,247248.18008123967
33718,247248.18008123967
41425,247248.18008123967
6910,247248.18008123967
37530,247248.18008123967
1354,247248.18008123967
28091,247248.18008123967
30075,247248.18008123967
30666,247248.18008123967
16309,247248.18008123967
7698,247248.18008123967
14954,247248.18008123967
39503,247248.18008123967
21401,247248.18008123967
17211,247248.18008123967
10836,247248.18008123967
41170,247248.18008123967
7199,247248.18008123967
40289,247248.18008123967
18774,247248.18008123967
40565,247248.18008123967
40142,247248.18008123967
18270,247248.18008123967
39467,247248.18008123967
34133,247248.18008123967
28787,247248.18008123967
11995,247248.18008123967
8831,247248.18008123967
4035,247248.18008123967
16918,247248.18008123967
7863,247248.18008123967
8543,247248.18008123967
32904,247248.18008123967
36761,247248.18008123967
34946,247248.18008123967
31925,247248.18008123967
14936,247248.18008123967
21770,247248.18008123967
39734,247248.18008123967
31413,247248.18008123967
13281,247248.18008123967
861,247248.18008123967
25717,247248.18008123967
26205,247248.18008123967
24712,247248.18008123967
5257,247248.18008123967
9946,247248.18008123967
6039,247248.18008123967
28366,247248.18008123967
1217,247248.18008123967
35617,247248.18008123967
34608,247248.18008123967
27544,247248.18008123967
4047,247248.18008123967
31515,247248.18008123967
15834,247248.18008123967
35332,247248.18008123967
16069,247248.18008123967
6030,247248.18008123967
27030,247248.18008123967
39446,247248.18008123967
10530,247248.18008123967
37945,247248.18008123967
37684,247248.18008123967
33343,247248.18008123967
18905,247248.18008123967
23717,247248.18008123967
1397,247248.18008123967
15181,247248.18008123967
89,247248.18008123967
24426,247248.18008123967
39053,247248.18008123967
13474,247248.18008123967
15652,247248.18008123967
31710,247248.18008123967
19663,247248.18008123967
16971,247248.18008123967
5734,247248.18008123967
37964,247248.18008123967
40556,247248.18008123967
24447,247248.18008123967
38380,247248.18008123967
12587,247248.18008123967
4325,247248.18008123967
31469,247248.18008123967
13574,247248.18008123967
14091,247248.18008123967
28286,247248.18008123967
25918,247248.18008123967
16545,247248.18008123967
278,247248.18008123967
32479,247248.18008123967
35033,247248.18008123967
27378,247248.18008123967
11377,247248.18008123967
12129,247248.18008123967
32529,247248.18008123967
36851,247248.18008123967
12872,247248.18008123967
250,247248.18008123967
16749,247248.18008123967
20814,247248.18008123967
33295,247248.18008123967
13808,247248.18008123967
27478,247248.18008123967
22918,247248.18008123967
40606,247248.18008123967
34276,247248.18008123967
31866,247248.18008123967
24399,247248.18008123967
32369,247248.18008123967
30454,247248.18008123967
17071,247248.18008123967
34898,247248.18008123967
155,247248.18008123967
7187,247248.18008123967
6012,247248.18008123967
18542,247248.18008123967
38429,247248.18008123967
24961,247248.18008123967
32228,247248.18008123967
31421,247248.18008123967
39301,247248.18008123967
2107,247248.18008123967
29131,247248.18008123967
21112,247248.18008123967
11282,247248.18008123967
25994,247248.18008123967
20000,247248.18008123967
30705,247248.18008123967
10654,247248.18008123967
39845,247248.18008123967
24002,247248.18008123967
2414,247248.18008123967
16583,247248.18008123967
33886,247248.18008123967
31970,247248.18008123967
18319,247248.18008123967
23451,247248.18008123967
40208,247248.18008123967
4323,247248.18008123967
15353,247248.18008123967
11123,247248.18008123967
40861,247248.18008123967
20322,247248.18008123967
535,247248.18008123967
38498,247248.18008123967
17329,247248.18008123967
22934,247248.18008123967
33842,247248.18008123967
18827,247248.18008123967
39779,247248.18008123967
29457,247248.18008123967
12947,247248.18008123967
24531,247248.18008123967
35489,247248.18008123967
13792,247248.18008123967
4793,247248.18008123967
39291,247248.18008123967
7175,247248.18008123967
15488,247248.18008123967
19821,247248.18008123967
12646,247248.18008123967
19119,247248.18008123967
17621,247248.18008123967
39525,247248.18008123967
2304,247248.18008123967
7265,247248.18008123967
31141,247248.18008123967
15032,247248.18008123967
2047,247248.18008123967
2618,247248.18008123967
6237,247248.18008123967
31036,247248.18008123967
25365,247248.18008123967
15868,247248.18008123967
1071,247248.18008123967
35929,247248.18008123967
16610,247248.18008123967
27053,247248.18008123967
30003,247248.18008123967
9603,247248.18008123967
26711,247248.18008123967
25037,247248.18008123967
16056,247248.18008123967
362,247248.18008123967
13463,247248.18008123967
34172,247248.18008123967
17131,247248.18008123967
25596,247248.18008123967
8334,247248.18008123967
14760,247248.18008123967
7263,247248.18008123967
3841,247248.18008123967
35052,247248.18008123967
31357,247248.18008123967
279,247248.18008123967
23061,247248.18008123967
28382,247248.18008123967
16874,247248.18008123967
28944,247248.18008123967
3742,247248.18008123967
6430,247248.18008123967
40276,247248.18008123967
2456,247248.18008123967
28233,247248.18008123967
7424,247248.18008123967
34409,247248.18008123967
35262,247248.18008123967
5143,247248.18008123967
3072,247248.18008123967
2675,247248.18008123967
39039,247248.18008123967
10521,247248.18008123967
5008,247248.18008123967
12823,247248.18008123967
7085,247248.18008123967
37667,247248.18008123967
28481,247248.18008123967
2162,247248.18008123967
24357,247248.18008123967
39371,247248.18008123967
41319,247248.18008123967
31408,247248.18008123967
3563,247248.18008123967
35060,247248.18008123967
17335,247248.18008123967
25316,247248.18008123967
17900,247248.18008123967
35743,247248.18008123967
23177,247248.18008123967
5165,247248.18008123967
19712,247248.18008123967
19600,247248.18008123967
32411,247248.18008123967
38594,247248.18008123967
40380,247248.18008123967
33605,247248.18008123967
34631,247248.18008123967
11215,247248.18008123967
17274,247248.18008123967
30834,247248.18008123967
4116,247248.18008123967
40040,247248.18008123967
20128,247248.18008123967
41102,247248.18008123967
19716,247248.18008123967
28775,247248.18008123967
31761,247248.18008123967
25738,247248.18008123967
11267,247248.18008123967
4591,247248.18008123967
30854,247248.18008123967
19174,247248.18008123967
8354,247248.18008123967
29939,247248.18008123967
11894,247248.18008123967
8490,247248.18008123967
10411,247248.18008123967
12813,247248.18008123967
12088,247248.18008123967
16546,247248.18008123967
3759,247248.18008123967
18553,247248.18008123967
37980,247248.18008123967
13375,247248.18008123967
11591,247248.18008123967
15085,247248.18008123967
27715,247248.18008123967
27200,247248.18008123967
36397,247248.18008123967
11200,247248.18008123967
5359,247248.18008123967
26418,247248.18008123967
21411,247248.18008123967
2965,247248.18008123967
21533,247248.18008123967
1212,247248.18008123967
33721,247248.18008123967
28068,247248.18008123967
30272,247248.18008123967
10294,247248.18008123967
25613,247248.18008123967
30598,247248.18008123967
26631,247248.18008123967
33247,247248.18008123967
22082,247248.18008123967
30580,247248.18008123967
35173,247248.18008123967
23500,247248.18008123967
22329,247248.18008123967
14254,247248.18008123967
25630,247248.18008123967
6985,247248.18008123967
40069,247248.18008123967
30336,247248.18008123967
9489,247248.18008123967
19815,247248.18008123967
40713,247248.18008123967
16697,247248.18008123967
12151,247248.18008123967
29901,247248.18008123967
31497,247248.18008123967
4747,247248.18008123967
28657,247248.18008123967
9617,247248.18008123967
13380,247248.18008123967
13784,247248.18008123967
35479,247248.18008123967
13348,247248.18008123967
32364,247248.18008123967
5737,247248.18008123967
14549,247248.18008123967
19295,247248.18008123967
14681,247248.18008123967
31964,247248.18008123967
9867,247248.18008123967
13185,247248.18008123967
35034,247248.18008123967
25925,247248.18008123967
41210,247248.18008123967
23054,247248.18008123967
17162,247248.18008123967
15506,247248.18008123967
4621,247248.18008123967
22763,247248.18008123967
15871,247248.18008123967
26682,247248.18008123967
13629,247248.18008123967
1463,247248.18008123967
22590,247248.18008123967
30951,247248.18008123967
25134,247248.18008123967
28738,247248.18008123967
16887,247248.18008123967
20683,247248.18008123967
8352,247248.18008123967
2608,247248.18008123967
38189,247248.18008123967
1544,247248.18008123967
38951,247248.18008123967
29722,247248.18008123967
7252,247248.18008123967
28659,247248.18008123967
37203,247248.18008123967
10997,247248.18008123967
4175,247248.18008123967
20167,247248.18008123967
22309,247248.18008123967
5117,247248.18008123967
6527,247248.18008123967
24148,247248.18008123967
28153,247248.18008123967
2711,247248.18008123967
28377,247248.18008123967
2687,247248.18008123967
1756,247248.18008123967
36101,247248.18008123967
32276,247248.18008123967
4595,247248.18008123967
6984,247248.18008123967
29073,247248.18008123967
36029,247248.18008123967
13287,247248.18008123967
36779,247248.18008123967
31914,247248.18008123967
36452,247248.18008123967
11578,247248.18008123967
27004,247248.18008123967
1744,247248.18008123967
23382,247248.18008123967
17362,247248.18008123967
35591,247248.18008123967
35749,247248.18008123967
19780,247248.18008123967
20973,247248.18008123967
7255,247248.18008123967
18191,247248.18008123967
34917,247248.18008123967
13918,247248.18008123967
30703,247248.18008123967
12325,247248.18008123967
18437,247248.18008123967
32597,247248.18008123967
6326,247248.18008123967
12016,247248.18008123967
41364,247248.18008123967
7413,247248.18008123967
27100,247248.18008123967
36715,247248.18008123967
12897,247248.18008123967
18350,247248.18008123967
11005,247248.18008123967
37817,247248.18008123967
38095,247248.18008123967
41209,247248.18008123967
255,247248.18008123967
8186,247248.18008123967
10993,247248.18008123967
27489,247248.18008123967
19777,247248.18008123967
14648,247248.18008123967
15177,247248.18008123967
17596,247248.18008123967
15477,247248.18008123967
7201,247248.18008123967
22798,247248.18008123967
32150,247248.18008123967
41352,247248.18008123967
3741,247248.18008123967
28672,247248.18008123967
12472,247248.18008123967
33772,247248.18008123967
27841,247248.18008123967
28340,247248.18008123967
12765,247248.18008123967
4250,247248.18008123967
1307,247248.18008123967
41231,247248.18008123967
22522,247248.18008123967
1655,247248.18008123967
28689,247248.18008123967
32738,247248.18008123967
33597,247248.18008123967
28575,247248.18008123967
20005,247248.18008123967
31370,247248.18008123967
30228,247248.18008123967
28235,247248.18008123967
34488,247248.18008123967
32478,247248.18008123967
20232,247248.18008123967
4738,247248.18008123967
19875,247248.18008123967
25056,247248.18008123967
33197,247248.18008123967
33848,247248.18008123967
30624,247248.18008123967
24323,247248.18008123967
34607,247248.18008123967
35856,247248.18008123967
4559,247248.18008123967
33635,247248.18008123967
4835,247248.18008123967
16986,247248.18008123967
20787,247248.18008123967
16615,247248.18008123967
33148,247248.18008123967
13265,247248.18008123967
25485,247248.18008123967
38385,247248.18008123967
9673,247248.18008123967
6937,247248.18008123967
26930,247248.18008123967
40797,247248.18008123967
17808,247248.18008123967
20699,247248.18008123967
22631,247248.18008123967
41302,247248.18008123967
14702,247248.18008123967
24749,247248.18008123967
24018,247248.18008123967
24975,247248.18008123967
7694,247248.18008123967
17540,247248.18008123967
17850,247248.18008123967
18345,247248.18008123967
8481,247248.18008123967
33186,247248.18008123967
13908,247248.18008123967
34162,247248.18008123967
774,247248.18008123967
30792,247248.18008123967
26911,247248.18008123967
26067,247248.18008123967
31668,247248.18008123967
4502,247248.18008123967
22939,247248.18008123967
16999,247248.18008123967
11427,247248.18008123967
493,247248.18008123967
28316,247248.18008123967
14260,247248.18008123967
8323,247248.18008123967
25216,247248.18008123967
32379,247248.18008123967
2280,247248.18008123967
4601,247248.18008123967
25094,247248.18008123967
26739,247248.18008123967
34568,247248.18008123967
21463,247248.18008123967
23540,247248.18008123967
24225,247248.18008123967
21878,247248.18008123967
8506,247248.18008123967
16742,247248.18008123967
30586,247248.18008123967
14377,247248.18008123967
35616,247248.18008123967
22827,247248.18008123967
16266,247248.18008123967
14921,247248.18008123967
9428,247248.18008123967
8926,247248.18008123967
20081,247248.18008123967
32079,247248.18008123967
28641,247248.18008123967
741,247248.18008123967
17848,247248.18008123967
7007,247248.18008123967
21380,247248.18008123967
21880,247248.18008123967
11758,247248.18008123967
40857,247248.18008123967
36140,247248.18008123967
14830,247248.18008123967
15475,247248.18008123967
26365,247248.18008123967
38210,247248.18008123967
6599,247248.18008123967
5938,247248.18008123967
10310,247248.18008123967
20682,247248.18008123967
23318,247248.18008123967
35612,247248.18008123967
